Time,Air temperature,Wind direction,Mean wind speed,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,Precipitation,Wet bulb air temperature
2023-01-10 00:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 01:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 02:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 03:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 04:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 05:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 06:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 07:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 08:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 09:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 10:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-10 11:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-10 12:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-10 13:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-10 14:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-10 15:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-10 16:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 17:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 18:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 19:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 20:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 21:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 22:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-10 23:00:00,3.0,180,3.0,0.0,0.0,0.0,2.0
2023-01-11 00:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 01:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 02:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 03:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 04:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 05:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 06:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 07:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 08:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 09:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 10:00:00,4.5,180,3.0,0.0,0.0,0.0,3.5
2023-01-11 11:00:00,4.5,180,3.0,0.0,0.0,0.0,3.5
2023-01-11 12:00:00,4.5,180,3.0,0.0,0.0,0.0,3.5
2023-01-11 13:00:00,4.5,180,3.0,0.0,0.0,0.0,3.5
2023-01-11 14:00:00,4.5,180,3.0,0.0,0.0,0.0,3.5
2023-01-11 15:00:00,4.5,180,3.0,0.0,0.0,0.0,3.5
2023-01-11 16:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 17:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 18:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 19:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 20:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 21:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 22:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-11 23:00:00,3.5,180,3.0,0.0,0.0,0.0,2.5
2023-01-12 00:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 01:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 02:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 03:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 04:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 05:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 06:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 07:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 08:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 09:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 10:00:00,5.0,180,3.0,0.0,0.0,0.0,4.0
2023-01-12 11:00:00,5.0,180,3.0,0.0,0.0,0.0,4.0
2023-01-12 12:00:00,5.0,180,3.0,0.0,0.0,0.0,4.0
2023-01-12 13:00:00,5.0,180,3.0,0.0,0.0,0.0,4.0
2023-01-12 14:00:00,5.0,180,3.0,0.0,0.0,0.0,4.0
2023-01-12 15:00:00,5.0,180,3.0,0.0,0.0,0.0,4.0
2023-01-12 16:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 17:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 18:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 19:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 20:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 21:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 22:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-12 23:00:00,4.0,180,3.0,0.0,0.0,0.0,3.0
2023-01-13 00:00:00,-999.0,180,3.0,-999.0,-999.0,-999.0,-999.0
